日期,村里代碼,村里,病例數,上週同期,增減,增加天數,一週小計,增減
2015-12-12,6400300-042,高雄市左營區新光里,1,1,0,3,3,-6
2015-12-14,6400300-042,高雄市左營區新光里,1,1,0,3,3,-5
2015-12-16,6400300-042,高雄市左營區新光里,1,0,1,3,4,1
2015-12-24,6400300-042,高雄市左營區新光里,1,0,1,0,1,-2
2015-01-16,6400300-043,高雄市左營區菜公里,1,0,1,0,1,1
2015-01-23,6400300-043,高雄市左營區菜公里,1,1,0,1,1,0
2015-02-12,6400300-043,高雄市左營區菜公里,1,0,1,0,1,1
2015-07-21,6400300-043,高雄市左營區菜公里,1,0,1,0,1,1
2015-08-24,6400300-043,高雄市左營區菜公里,1,0,1,0,1,1
2015-08-26,6400300-043,高雄市左營區菜公里,1,0,1,0,2,2
2015-08-27,6400300-043,高雄市左營區菜公里,1,0,1,0,3,3
2015-08-30,6400300-043,高雄市左營區菜公里,1,0,1,0,4,4
2015-08-31,6400300-043,高雄市左營區菜公里,2,1,1,1,5,4
2015-09-01,6400300-043,高雄市左營區菜公里,1,0,1,1,6,5
2015-09-02,6400300-043,高雄市左營區菜公里,2,1,1,2,7,5
2015-09-04,6400300-043,高雄市左營區菜公里,1,0,1,2,7,4
2015-09-07,6400300-043,高雄市左營區菜公里,1,2,-1,1,5,0
2015-09-09,6400300-043,高雄市左營區菜公里,1,2,-1,0,3,-4
2015-09-10,6400300-043,高雄市左營區菜公里,3,0,3,0,6,0
2015-09-13,6400300-043,高雄市左營區菜公里,2,0,2,0,7,1
2015-09-14,6400300-043,高雄市左營區菜公里,1,1,0,1,7,2
2015-09-16,6400300-043,高雄市左營區菜公里,1,1,0,2,7,4
2015-09-17,6400300-043,高雄市左營區菜公里,5,3,2,3,9,3
2015-09-21,6400300-043,高雄市左營區菜公里,1,1,0,3,7,0
2015-09-22,6400300-043,高雄市左營區菜公里,2,0,2,3,9,2
2015-09-24,6400300-043,高雄市左營區菜公里,1,5,-4,1,4,-5
2015-09-25,6400300-043,高雄市左營區菜公里,1,0,1,1,5,-4
2015-09-26,6400300-043,高雄市左營區菜公里,1,0,1,1,6,-3
2015-09-30,6400300-043,高雄市左營區菜公里,3,0,3,0,6,-2
2015-10-02,6400300-043,高雄市左營區菜公里,2,1,1,1,6,1
2015-10-03,6400300-043,高雄市左營區菜公里,1,1,0,2,6,0
2015-10-05,6400300-043,高雄市左營區菜公里,1,0,1,2,7,2
2015-10-06,6400300-043,高雄市左營區菜公里,1,0,1,2,8,5
2015-10-08,6400300-043,高雄市左營區菜公里,1,0,1,2,6,1
2015-10-12,6400300-043,高雄市左營區菜公里,2,1,1,1,4,-3
2015-10-14,6400300-043,高雄市左營區菜公里,2,0,2,1,5,0
2015-10-15,6400300-043,高雄市左營區菜公里,1,1,0,2,5,-1
2015-10-16,6400300-043,高雄市左營區菜公里,2,0,2,2,7,3
2015-10-17,6400300-043,高雄市左營區菜公里,2,0,2,2,9,6
2015-10-19,6400300-043,高雄市左營區菜公里,1,2,-1,1,8,4
2015-10-20,6400300-043,高雄市左營區菜公里,1,0,1,1,9,6
2015-10-23,6400300-043,高雄市左營區菜公里,1,2,-1,0,5,-2
2015-10-24,6400300-043,高雄市左營區菜公里,2,2,0,1,5,-4
2015-10-25,6400300-043,高雄市左營區菜公里,1,0,1,1,6,-3
2015-10-26,6400300-043,高雄市左營區菜公里,3,1,2,2,8,0
2015-10-27,6400300-043,高雄市左營區菜公里,2,1,1,3,9,0
2015-10-28,6400300-043,高雄市左營區菜公里,2,0,2,3,11,4
2015-10-29,6400300-043,高雄市左營區菜公里,1,0,1,3,12,6
2015-11-01,6400300-043,高雄市左營區菜公里,1,1,0,3,9,3
2015-11-02,6400300-043,高雄市左營區菜公里,3,3,0,3,9,1
2015-11-03,6400300-043,高雄市左營區菜公里,2,2,0,3,9,0
2015-11-04,6400300-043,高雄市左營區菜公里,1,2,-1,3,8,-3
2015-11-05,6400300-043,高雄市左營區菜公里,2,1,1,4,9,-3
2015-11-06,6400300-043,高雄市左營區菜公里,3,0,3,4,12,1
2015-11-08,6400300-043,高雄市左營區菜公里,1,1,0,4,12,3
2015-11-09,6400300-043,高雄市左營區菜公里,3,3,0,4,12,3
2015-11-10,6400300-043,高雄市左營區菜公里,2,2,0,4,12,3
2015-11-12,6400300-043,高雄市左營區菜公里,1,2,-1,3,10,1
2015-11-13,6400300-043,高雄市左營區菜公里,3,3,0,4,10,-2
2015-11-14,6400300-043,高雄市左營區菜公里,2,0,2,4,12,0
2015-11-15,6400300-043,高雄市左營區菜公里,3,1,2,4,14,2
2015-11-16,6400300-043,高雄市左營區菜公里,3,3,0,4,14,2
2015-11-17,6400300-043,高雄市左營區菜公里,1,2,-1,3,13,1
2015-11-18,6400300-043,高雄市左營區菜公里,2,0,2,3,15,4
2015-11-19,6400300-043,高雄市左營區菜公里,3,1,2,4,17,7
2015-11-20,6400300-043,高雄市左營區菜公里,1,3,-2,3,15,5
2015-11-21,6400300-043,高雄市左營區菜公里,3,2,1,4,16,4
2015-11-23,6400300-043,高雄市左營區菜公里,4,3,1,3,14,0
2015-11-24,6400300-043,高雄市左營區菜公里,6,1,5,4,19,6
2015-11-27,6400300-043,高雄市左營區菜公里,3,1,2,4,16,1
2015-11-28,6400300-043,高雄市左營區菜公里,2,3,-1,3,15,-1
2015-11-29,6400300-043,高雄市左營區菜公里,1,0,1,3,16,3
2015-11-30,6400300-043,高雄市左營區菜公里,2,4,-2,2,14,0
2015-12-02,6400300-043,高雄市左營區菜公里,1,0,1,1,9,-8
2015-12-07,6400300-043,高雄市左營區菜公里,1,2,-1,0,2,-12
2015-12-08,6400300-043,高雄市左營區菜公里,1,0,1,0,3,-5
2015-12-09,6400300-043,高雄市左營區菜公里,2,1,1,1,4,-5
2015-12-10,6400300-043,高雄市左營區菜公里,1,0,1,1,5,-4
2015-12-14,6400300-043,高雄市左營區菜公里,1,1,0,2,5,3
2015-12-16,6400300-043,高雄市左營區菜公里,1,2,-1,1,3,-1
2015-12-21,6400300-043,高雄市左營區菜公里,1,1,0,1,2,-3
2015-12-22,6400300-043,高雄市左營區菜公里,2,0,2,1,4,0
2015-12-29,6400300-043,高雄市左營區菜公里,1,2,-1,0,1,-3
2015-07-27,6400300-044,高雄市左營區福山里,1,0,1,0,1,1
2015-08-03,6400300-044,高雄市左營區福山里,1,1,0,1,1,0
2015-08-18,6400300-044,高雄市左營區福山里,1,0,1,0,1,1
2015-08-20,6400300-044,高雄市左營區福山里,1,0,1,0,2,2
2015-08-24,6400300-044,高雄市左營區福山里,1,0,1,0,3,3
2015-08-29,6400300-044,高雄市左營區福山里,1,0,1,0,2,0
2015-09-02,6400300-044,高雄市左營區福山里,2,0,2,0,3,1
2015-09-08,6400300-044,高雄市左營區福山里,2,0,2,0,4,3
2015-09-11,6400300-044,高雄市左營區福山里,2,0,2,0,4,1
2015-09-12,6400300-044,高雄市左營區福山里,1,0,1,0,5,3
2015-09-13,6400300-044,高雄市左營區福山里,1,0,1,0,6,4
2015-09-14,6400300-044,高雄市左營區福山里,1,0,1,0,7,5
2015-09-15,6400300-044,高雄市左營區福山里,1,2,-1,0,6,2
2015-09-16,6400300-044,高雄市左營區福山里,1,0,1,0,7,5
2015-09-18,6400300-044,高雄市左營區福山里,2,2,0,1,7,3
2015-09-19,6400300-044,高雄市左營區福山里,4,1,3,2,10,5
2015-09-20,6400300-044,高雄市左營區福山里,1,1,0,3,10,4
2015-09-26,6400300-044,高雄市左營區福山里,1,4,-3,1,2,-8
2015-09-30,6400300-044,高雄市左營區福山里,2,0,2,0,3,-4
2015-10-03,6400300-044,高雄市左營區福山里,1,1,0,1,3,1
2015-10-05,6400300-044,高雄市左營區福山里,2,0,2,1,5,4
2015-10-07,6400300-044,高雄市左營區福山里,1,2,-1,1,4,1
2015-10-16,6400300-044,高雄市左營區福山里,1,0,1,0,1,-3
2015-10-20,6400300-044,高雄市左營區福山里,2,0,2,0,3,2
2015-10-21,6400300-044,高雄市左營區福山里,1,0,1,0,4,4
2015-10-22,6400300-044,高雄市左營區福山里,1,0,1,0,5,5
2015-10-23,6400300-044,高雄市左營區福山里,1,1,0,1,5,4
2015-10-24,6400300-044,高雄市左營區福山里,1,0,1,1,6,5
2015-10-25,6400300-044,高雄市左營區福山里,2,0,2,1,8,7
2015-10-27,6400300-044,高雄市左營區福山里,1,2,-1,1,7,4
2015-10-28,6400300-044,高雄市左營區福山里,1,1,0,2,7,3
2015-10-29,6400300-044,高雄市左營區福山里,1,1,0,3,7,2
2015-10-30,6400300-044,高雄市左營區福山里,1,1,0,3,7,2
2015-10-31,6400300-044,高雄市左營區福山里,2,1,1,4,8,2
2015-11-02,6400300-044,高雄市左營區福山里,5,0,5,4,11,3
2015-11-04,6400300-044,高雄市左營區福山里,2,1,1,4,11,4
2015-11-05,6400300-044,高雄市左營區福山里,2,1,1,4,12,5
2015-11-06,6400300-044,高雄市左營區福山里,3,1,2,4,14,7
2015-11-07,6400300-044,高雄市左營區福山里,1,2,-1,3,13,5
2015-11-09,6400300-044,高雄市左營區福山里,1,5,-4,3,9,-2
2015-11-10,6400300-044,高雄市左營區福山里,3,0,3,3,12,2
2015-11-11,6400300-044,高雄市左營區福山里,3,2,1,3,13,2
2015-11-12,6400300-044,高雄市左營區福山里,4,2,2,3,15,3
2015-11-15,6400300-044,高雄市左營區福山里,3,0,3,2,14,1
2015-11-16,6400300-044,高雄市左營區福山里,1,1,0,3,14,5
2015-11-17,6400300-044,高雄市左營區福山里,4,3,1,4,15,3
2015-11-18,6400300-044,高雄市左營區福山里,1,3,-2,3,13,0
2015-11-19,6400300-044,高雄市左營區福山里,2,4,-2,2,11,-4
2015-11-20,6400300-044,高雄市左營區福山里,1,0,1,2,12,0
2015-11-21,6400300-044,高雄市左營區福山里,3,0,3,2,15,4
2015-11-22,6400300-044,高雄市左營區福山里,1,3,-2,2,13,-1
2015-11-23,6400300-044,高雄市左營區福山里,2,1,1,2,14,0
2015-11-24,6400300-044,高雄市左營區福山里,1,4,-3,1,11,-4
2015-11-25,6400300-044,高雄市左營區福山里,3,1,2,2,13,0
2015-11-26,6400300-044,高雄市左營區福山里,2,2,0,3,13,2
2015-11-27,6400300-044,高雄市左營區福山里,1,1,0,4,13,1
2015-11-28,6400300-044,高雄市左營區福山里,1,3,-2,4,11,-4
2015-11-30,6400300-044,高雄市左營區福山里,2,2,0,4,10,-4
2015-12-01,6400300-044,高雄市左營區福山里,1,1,0,5,10,-1
2015-12-02,6400300-044,高雄市左營區福山里,2,3,-1,4,9,-4
2015-12-04,6400300-044,高雄市左營區福山里,3,1,2,3,9,-4
2015-12-05,6400300-044,高雄市左營區福山里,3,1,2,4,11,0
2015-12-07,6400300-044,高雄市左營區福山里,1,2,-1,3,10,0
2015-12-08,6400300-044,高雄市左營區福山里,3,1,2,3,12,2
2015-12-09,6400300-044,高雄市左營區福山里,2,2,0,4,12,3
2015-12-10,6400300-044,高雄市左營區福山里,1,0,1,4,13,6
2015-12-11,6400300-044,高雄市左營區福山里,1,3,-2,3,11,2
2015-12-13,6400300-044,高雄市左營區福山里,1,0,1,2,9,-2
2015-12-14,6400300-044,高雄市左營區福山里,1,1,0,3,9,-1
2015-12-15,6400300-044,高雄市左營區福山里,2,3,-1,2,8,-4
2015-12-17,6400300-044,高雄市左營區福山里,2,1,1,2,7,-6
2015-12-18,6400300-044,高雄市左營區福山里,1,1,0,3,7,-4
2015-12-19,6400300-044,高雄市左營區福山里,2,0,2,3,9,1
2015-12-22,6400300-044,高雄市左營區福山里,1,2,-1,2,6,-2
2015-12-23,6400300-044,高雄市左營區福山里,1,0,1,2,7,1
2015-12-27,6400300-044,高雄市左營區福山里,1,0,1,0,3,-5
2015-01-03,6400400-001,高雄市楠梓區清豐里,1,0,1,0,1,1
2015-08-31,6400400-001,高雄市楠梓區清豐里,1,0,1,0,1,1
2015-09-04,6400400-001,高雄市楠梓區清豐里,1,0,1,0,2,2
2015-09-10,6400400-001,高雄市楠梓區清豐里,1,0,1,0,2,1
2015-09-11,6400400-001,高雄市楠梓區清豐里,1,1,0,1,2,0
2015-09-12,6400400-001,高雄市楠梓區清豐里,1,0,1,1,3,1
2015-09-14,6400400-001,高雄市楠梓區清豐里,2,0,2,1,5,4
2015-09-15,6400400-001,高雄市楠梓區清豐里,2,0,2,1,7,6
2015-09-18,6400400-001,高雄市楠梓區清豐里,1,1,0,1,6,4
2015-09-20,6400400-001,高雄市楠梓區清豐里,1,0,1,1,6,3
2015-09-23,6400400-001,高雄市楠梓區清豐里,1,0,1,1,3,-4
2015-09-25,6400400-001,高雄市楠梓區清豐里,1,1,0,1,3,-3
2015-10-01,6400400-001,高雄市楠梓區清豐里,2,0,2,1,3,0
2015-10-02,6400400-001,高雄市楠梓區清豐里,1,1,0,1,3,0
2015-10-07,6400400-001,高雄市楠梓區清豐里,1,0,1,1,4,3
2015-10-08,6400400-001,高雄市楠梓區清豐里,1,2,-1,1,3,0
2015-10-09,6400400-001,高雄市楠梓區清豐里,1,1,0,1,3,0
2015-10-12,6400400-001,高雄市楠梓區清豐里,1,0,1,1,4,1
2015-10-13,6400400-001,高雄市楠梓區清豐里,1,0,1,1,5,2
2015-10-15,6400400-001,高雄市楠梓區清豐里,1,1,0,2,4,1
2015-10-19,6400400-001,高雄市楠梓區清豐里,1,1,0,2,3,-1
2015-10-22,6400400-001,高雄市楠梓區清豐里,1,1,0,2,2,-2
2015-10-23,6400400-001,高雄市楠梓區清豐里,1,0,1,2,3,0
2015-10-27,6400400-001,高雄市楠梓區清豐里,1,0,1,1,3,1
2015-11-05,6400400-001,高雄市楠梓區清豐里,1,0,1,0,1,-1
2015-11-06,6400400-001,高雄市楠梓區清豐里,1,0,1,0,2,1
2015-11-12,6400400-001,高雄市楠梓區清豐里,1,1,0,1,2,1
2015-11-14,6400400-001,高雄市楠梓區清豐里,1,0,1,1,2,0
2015-11-16,6400400-001,高雄市楠梓區清豐里,2,0,2,1,4,2
2015-11-17,6400400-001,高雄市楠梓區清豐里,2,0,2,1,6,4
2015-11-18,6400400-001,高雄市楠梓區清豐里,1,0,1,1,7,5
2015-11-19,6400400-001,高雄市楠梓區清豐里,3,1,2,1,9,7
2015-11-21,6400400-001,高雄市楠梓區清豐里,1,1,0,2,9,7
2015-11-23,6400400-001,高雄市楠梓區清豐里,1,2,-1,2,8,4
2015-11-24,6400400-001,高雄市楠梓區清豐里,1,2,-1,2,7,1
2015-11-25,6400400-001,高雄市楠梓區清豐里,1,1,0,3,7,0
2015-11-28,6400400-001,高雄市楠梓區清豐里,1,1,0,2,4,-5
2015-11-30,6400400-001,高雄市楠梓區清豐里,2,1,1,3,5,-3
2015-12-03,6400400-001,高雄市楠梓區清豐里,1,0,1,2,4,0
2015-12-05,6400400-001,高雄市楠梓區清豐里,2,1,1,2,5,1
2015-12-09,6400400-001,高雄市楠梓區清豐里,1,0,1,1,4,1
2015-12-10,6400400-001,高雄市楠梓區清豐里,1,1,0,2,4,0
2015-12-11,6400400-001,高雄市楠梓區清豐里,2,0,2,2,6,2
2015-12-14,6400400-001,高雄市楠梓區清豐里,1,0,1,1,5,2
2015-05-14,6400400-002,高雄市楠梓區東寧里,1,0,1,0,1,1
2015-11-05,6400400-002,高雄市楠梓區東寧里,1,0,1,0,1,1
2015-11-20,6400400-002,高雄市楠梓區東寧里,1,0,1,0,1,1
2015-11-22,6400400-002,高雄市楠梓區東寧里,1,0,1,0,2,2
2015-11-23,6400400-002,高雄市楠梓區東寧里,2,0,2,0,4,4
2015-09-04,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,1
2015-09-21,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,1
2015-09-24,6400400-003,高雄市楠梓區五常里,1,0,1,0,2,2
2015-10-13,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,1
2015-11-02,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,1
2015-11-05,6400400-003,高雄市楠梓區五常里,2,0,2,0,3,3
2015-11-14,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,-2
2015-11-16,6400400-003,高雄市楠梓區五常里,1,0,1,0,2,0
2015-11-18,6400400-003,高雄市楠梓區五常里,1,0,1,0,3,1
2015-11-20,6400400-003,高雄市楠梓區五常里,2,0,2,0,5,5
2015-12-14,6400400-003,高雄市楠梓區五常里,1,0,1,0,1,1
2015-12-15,6400400-003,高雄市楠梓區五常里,1,0,1,0,2,2
2015-09-29,6400400-004,高雄市楠梓區享平里,1,0,1,0,1,1
2015-10-12,6400400-004,高雄市楠梓區享平里,1,0,1,0,1,0
2015-10-21,6400400-004,高雄市楠梓區享平里,1,0,1,0,1,0
2015-11-03,6400400-004,高雄市楠梓區享平里,1,0,1,0,1,0
2015-12-07,6400400-004,高雄市楠梓區享平里,1,0,1,0,1,1
2015-12-09,6400400-004,高雄市楠梓區享平里,1,0,1,0,2,2
2015-12-15,6400400-004,高雄市楠梓區享平里,2,0,2,0,3,2
2015-09-10,6400400-005,高雄市楠梓區中陽里,1,0,1,0,1,1
2015-09-18,6400400-005,高雄市楠梓區中陽里,1,0,1,0,1,0
2015-10-16,6400400-005,高雄市楠梓區中陽里,1,0,1,0,1,1
2015-10-19,6400400-005,高雄市楠梓區中陽里,1,0,1,0,2,2
2015-10-25,6400400-005,高雄市楠梓區中陽里,1,0,1,0,2,1
2015-10-28,6400400-005,高雄市楠梓區中陽里,1,0,1,0,2,0
2015-11-14,6400400-005,高雄市楠梓區中陽里,1,0,1,0,1,1
2015-11-16,6400400-005,高雄市楠梓區中陽里,1,0,1,0,2,2
2015-11-18,6400400-005,高雄市楠梓區中陽里,1,0,1,0,3,3
2015-12-23,6400400-005,高雄市楠梓區中陽里,1,0,1,0,1,1
2015-01-05,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,1,1
2015-08-11,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,1,1
2015-11-02,6400400-006,高雄市楠梓區惠楠里,2,0,2,0,2,2
2015-11-10,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,1,-1
2015-11-11,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,2,0
2015-11-17,6400400-006,高雄市楠梓區惠楠里,1,1,0,1,2,1
2015-11-21,6400400-006,高雄市楠梓區惠楠里,1,0,1,1,2,0
2015-11-30,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,1,-1
2015-12-05,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,2,2
2015-12-10,6400400-006,高雄市楠梓區惠楠里,1,0,1,0,2,1
2015-12-12,6400400-006,高雄市楠梓區惠楠里,1,1,0,1,2,0
2015-01-06,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,1
2015-08-07,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,1
2015-09-03,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,1
2015-09-14,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,0
2015-10-04,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,1
2015-10-11,6400400-007,高雄市楠梓區惠民里,1,1,0,1,1,0
2015-10-20,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,0
2015-10-31,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,0
2015-11-03,6400400-007,高雄市楠梓區惠民里,1,0,1,0,2,2
2015-11-05,6400400-007,高雄市楠梓區惠民里,1,0,1,0,3,3
2015-11-09,6400400-007,高雄市楠梓區惠民里,1,0,1,0,3,2
2015-11-10,6400400-007,高雄市楠梓區惠民里,1,1,0,1,3,1
2015-11-17,6400400-007,高雄市楠梓區惠民里,1,1,0,1,1,-2
2015-11-20,6400400-007,高雄市楠梓區惠民里,1,0,1,1,2,0
2015-11-23,6400400-007,高雄市楠梓區惠民里,1,0,1,1,3,2
2015-11-24,6400400-007,高雄市楠梓區惠民里,1,1,0,1,3,2
2015-12-10,6400400-007,高雄市楠梓區惠民里,1,0,1,0,1,1
2015-12-16,6400400-007,高雄市楠梓區惠民里,1,0,1,0,2,2
2015-12-18,6400400-007,高雄市楠梓區惠民里,1,0,1,0,2,1
2015-12-24,6400400-007,高雄市楠梓區惠民里,1,0,1,0,2,1
2015-01-22,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,1,1
2015-09-29,6400400-008,高雄市楠梓區惠豐里,2,0,2,0,2,2
2015-10-13,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,1,1
2015-10-17,6400400-008,高雄市楠梓區惠豐里,2,0,2,0,3,3
2015-10-23,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,3,2
2015-10-27,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,2,0
2015-10-28,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,3,1
2015-10-29,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,4,2
2015-11-01,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,4,3
2015-11-04,6400400-008,高雄市楠梓區惠豐里,1,1,0,1,3,0
2015-11-05,6400400-008,高雄市楠梓區惠豐里,1,1,0,2,3,-1
2015-11-06,6400400-008,高雄市楠梓區惠豐里,1,0,1,2,4,1
2015-11-09,6400400-008,高雄市楠梓區惠豐里,1,0,1,2,4,0
2015-11-11,6400400-008,高雄市楠梓區惠豐里,1,1,0,2,4,1
2015-11-20,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,1,-1
2015-12-06,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,1,1
2015-12-10,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,2,2
2015-12-14,6400400-008,高雄市楠梓區惠豐里,1,0,1,0,2,1
2015-12-21,6400400-008,高雄市楠梓區惠豐里,1,1,0,1,1,-1
2015-08-24,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,1,1
2015-09-14,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,1,1
2015-09-21,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,1,0
2015-10-03,6400400-009,高雄市楠梓區錦屏里,2,0,2,0,2,1
2015-10-16,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,1,-1
2015-10-17,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,2,2
2015-10-20,6400400-009,高雄市楠梓區錦屏里,2,0,2,0,4,4
2015-10-22,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,5,5
2015-10-23,6400400-009,高雄市楠梓區錦屏里,2,1,1,1,6,5
2015-10-24,6400400-009,高雄市楠梓區錦屏里,1,1,0,2,6,4
2015-10-25,6400400-009,高雄市楠梓區錦屏里,1,0,1,2,7,5
2015-11-01,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,1,-6
2015-11-05,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,2,-2
2015-11-06,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,3,1
2015-11-08,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,3,2
2015-11-09,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,4,3
2015-11-11,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,5,4
2015-11-16,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,2,-2
2015-11-19,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,2,-2
2015-11-23,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,2,0
2015-11-24,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,3,1
2015-11-25,6400400-009,高雄市楠梓區錦屏里,1,0,1,1,4,3
2015-11-26,6400400-009,高雄市楠梓區錦屏里,1,1,0,2,4,2
2015-12-03,6400400-009,高雄市楠梓區錦屏里,1,1,0,1,1,-3
2015-12-14,6400400-009,高雄市楠梓區錦屏里,1,0,1,0,1,0
2015-10-06,6400400-010,高雄市楠梓區玉屏里,1,0,1,0,1,1
2015-10-31,6400400-010,高雄市楠梓區玉屏里,1,0,1,0,1,1
2015-11-11,6400400-010,高雄市楠梓區玉屏里,1,0,1,0,1,0
2015-11-14,6400400-010,高雄市楠梓區玉屏里,1,0,1,0,2,2
2015-11-26,6400400-010,高雄市楠梓區玉屏里,1,0,1,0,1,0
2015-01-02,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,1
2015-01-10,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,0
2015-08-17,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,1
2015-09-30,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,1
2015-10-18,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,1
2015-10-19,6400400-011,高雄市楠梓區金田里,1,0,1,0,2,2
2015-10-20,6400400-011,高雄市楠梓區金田里,2,0,2,0,4,4
2015-11-06,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,1
2015-11-07,6400400-011,高雄市楠梓區金田里,1,0,1,0,2,2
2015-11-08,6400400-011,高雄市楠梓區金田里,2,0,2,0,4,4
2015-11-13,6400400-011,高雄市楠梓區金田里,1,1,0,1,4,3
2015-11-14,6400400-011,高雄市楠梓區金田里,1,1,0,2,4,2
2015-11-18,6400400-011,高雄市楠梓區金田里,1,0,1,2,3,-1
2015-11-26,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,-2
2015-11-30,6400400-011,高雄市楠梓區金田里,2,0,2,0,3,2
2015-12-08,6400400-011,高雄市楠梓區金田里,1,0,1,0,1,-2
2015-01-22,6400400-012,高雄市楠梓區稔田里,1,0,1,0,1,1
2015-02-09,6400400-012,高雄市楠梓區稔田里,1,0,1,0,1,1
2015-11-09,6400400-012,高雄市楠梓區稔田里,1,0,1,0,1,1
2015-11-10,6400400-012,高雄市楠梓區稔田里,1,0,1,0,2,2
2015-12-07,6400400-012,高雄市楠梓區稔田里,1,0,1,0,1,1
2015-09-01,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,1
2015-09-07,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,2,2
2015-09-12,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,2,1
2015-09-14,6400400-013,高雄市楠梓區瑞屏里,1,1,0,1,2,0
2015-09-15,6400400-013,高雄市楠梓區瑞屏里,1,0,1,1,3,2
2015-09-19,6400400-013,高雄市楠梓區瑞屏里,1,1,0,2,3,1
2015-09-23,6400400-013,高雄市楠梓區瑞屏里,1,0,1,1,2,-1
2015-10-10,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,1
2015-10-11,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,2,2
2015-10-18,6400400-013,高雄市楠梓區瑞屏里,1,1,0,1,1,-1
2015-10-20,6400400-013,高雄市楠梓區瑞屏里,1,0,1,1,2,0
2015-11-05,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,1
2015-11-15,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,0
2015-11-28,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,0
2015-12-07,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,0
2015-12-28,6400400-013,高雄市楠梓區瑞屏里,1,0,1,0,1,1
2015-06-24,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,1,1
2015-08-20,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,1,1
2015-09-07,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,1,1
2015-09-10,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,2,2
2015-09-24,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,1,1
2015-09-30,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,2,2
2015-10-04,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,2,1
2015-10-10,6400400-014,高雄市楠梓區翠屏里,1,0,1,0,2,1
2015-10-11,6400400-014,高雄市楠梓區翠屏里,1,1,0,1,2,0
